Date;Hour;GHI;DHI;DFHI;Temperature
2015-01-21;01:00:00;0.00;0.00;0.00;7.82
2015-01-21;02:00:00;0.00;0.00;0.00;8.30
2015-01-21;03:00:00;0.00;0.00;0.00;8.75
2015-01-21;04:00:00;0.00;0.00;0.00;9.16
2015-01-21;05:00:00;0.00;0.00;0.00;9.54
2015-01-21;06:00:00;32.34;15.78;16.56;11.74
2015-01-21;07:00:00;199.06;156.68;42.38;12.76
2015-01-21;08:00:00;396.02;341.42;54.60;13.76
2015-01-21;09:00:00;589.70;527.40;62.30;15.38
2015-01-21;10:00:00;760.98;693.44;67.54;16.93
2015-01-21;11:00:00;895.60;824.50;71.10;18.38
2015-01-21;12:00:00;982.62;909.34;73.28;21.56
2015-01-21;13:00:00;1015.24;941.36;73.88;22.81
2015-01-21;14:00:00;991.16;917.98;73.18;24.05
2015-01-21;15:00:00;912.12;840.86;71.26;23.40
2015-01-21;16:00:00;784.52;716.56;67.96;22.74
2015-01-21;17:00:00;618.20;555.14;63.06;22.08
2015-01-21;18:00:00;427.20;371.30;55.90;18.93
2015-01-21;19:00:00;229.62;184.84;44.78;17.62
2015-01-21;20:00:00;54.44;31.58;22.86;16.42
2015-01-21;21:00:00;0.00;0.00;0.00;15.13
2015-01-21;22:00:00;0.00;0.00;0.00;14.02
2015-01-21;23:00:00;0.00;0.00;0.00;13.07
2015-01-22;00:00:00;0.00;0.00;0.00;11.20
2015-01-22;01:00:00;0.00;0.00;0.00;10.51
2015-01-22;02:00:00;0.00;0.00;0.00;9.78
2015-01-22;03:00:00;0.00;0.00;0.00;10.34
2015-01-22;04:00:00;0.00;0.00;0.00;10.85
2015-01-22;05:00:00;0.00;0.00;0.00;11.33
2015-01-22;06:00:00;28.50;13.12;15.38;12.84
2015-01-22;07:00:00;70.72;0.00;70.72;13.68
2015-01-22;08:00:00;174.46;12.34;162.12;14.49
2015-01-22;09:00:00;308.18;63.22;244.96;15.54
2015-01-22;10:00:00;161.10;12.24;148.86;16.53
2015-01-22;11:00:00;201.66;25.48;176.18;17.41
2015-01-22;12:00:00;229.84;36.44;193.40;18.14
2015-01-22;13:00:00;906.92;446.74;460.18;18.78
2015-01-22;14:00:00;873.32;421.16;452.16;19.41
2015-01-22;15:00:00;763.96;340.54;423.42;19.19
2015-01-22;16:00:00;369.16;96.76;272.40;18.97
2015-01-22;17:00:00;260.30;44.06;216.24;18.75
2015-01-22;18:00:00;155.42;8.34;147.08;17.84
2015-01-22;19:00:00;114.92;0.00;114.92;17.20
2015-01-22;20:00:00;20.38;8.58;11.80;16.68
2015-01-22;21:00:00;0.00;0.00;0.00;16.11
2015-01-22;22:00:00;0.00;0.00;0.00;15.69
2015-01-22;23:00:00;0.00;0.00;0.00;15.45
2015-01-23;00:00:00;0.00;0.00;0.00;16.06
2015-01-23;01:00:00;0.00;0.00;0.00;15.77
2015-01-23;02:00:00;0.00;0.00;0.00;15.44
2015-01-23;03:00:00;0.00;0.00;0.00;15.29
2015-01-23;04:00:00;0.00;0.00;0.00;15.10
2015-01-23;05:00:00;0.00;0.00;0.00;14.88
2015-01-23;06:00:00;25.38;10.60;14.78;14.22
2015-01-23;07:00:00;70.82;0.00;70.82;14.70
2015-01-23;08:00:00;178.16;12.82;165.34;15.16
2015-01-23;09:00:00;317.88;66.40;251.48;15.83
2015-01-23;10:00:00;586.32;215.44;370.88;16.43
2015-01-23;11:00:00;763.20;335.80;427.40;16.93
2015-01-23;12:00:00;890.04;428.52;461.52;17.41
2015-01-23;13:00:00;445.28;141.02;304.26;17.73
2015-01-23;14:00:00;429.66;131.42;298.24;18.05
2015-01-23;15:00:00;378.86;102.38;276.48;17.48
2015-01-23;16:00:00;420.82;120.64;300.18;16.90
2015-01-23;17:00:00;293.94;55.76;238.18;16.33
2015-01-23;18:00:00;172.80;11.48;161.32;13.85
2015-01-23;19:00:00;111.56;0.00;111.56;12.55
2015-01-23;20:00:00;18.94;9.38;9.56;11.37
2015-01-23;21:00:00;0.00;0.00;0.00;10.23
2015-01-23;22:00:00;0.00;0.00;0.00;9.25
2015-01-23;23:00:00;0.00;0.00;0.00;8.45
2015-01-24;00:00:00;0.00;0.00;0.00;9.47
2015-01-24;01:00:00;0.00;0.00;0.00;9.97
2015-01-24;02:00:00;0.00;0.00;0.00;10.45
2015-01-24;03:00:00;0.00;0.00;0.00;11.00
2015-01-24;04:00:00;0.00;0.00;0.00;11.50
2015-01-24;05:00:00;0.00;0.00;0.00;11.97
2015-01-24;06:00:00;8.38;13.10;0.00;12.62
2015-01-24;07:00:00;58.40;0.00;58.40;13.39
2015-01-24;08:00:00;148.90;4.94;143.96;14.15
2015-01-24;09:00:00;266.88;40.84;226.04;14.91
2015-01-24;10:00:00;465.26;134.88;330.38;15.60
2015-01-24;11:00:00;605.62;218.30;387.32;16.19
2015-01-24;12:00:00;706.22;283.22;423.00;16.80
2015-01-24;13:00:00;941.60;439.86;501.74;17.21
2015-01-24;14:00:00;905.68;413.74;491.94;17.62
2015-01-24;15:00:00;789.24;331.64;457.60;17.14
2015-01-24;16:00:00;358.72;82.98;275.74;16.65
2015-01-24;17:00:00;250.38;35.20;215.18;16.17
2015-01-24;18:00:00;146.90;4.76;142.14;15.00
2015-01-24;19:00:00;207.28;154.32;52.96;13.81
2015-01-24;20:00:00;43.18;19.62;23.56;12.73
2015-01-24;21:00:00;0.00;0.00;0.00;11.72
2015-01-24;22:00:00;0.00;0.00;0.00;10.87
2015-01-24;23:00:00;0.00;0.00;0.00;10.19
2015-01-25;00:00:00;0.00;0.00;0.00;10.05
2015-01-25;01:00:00;0.00;0.00;0.00;9.69
2015-01-25;02:00:00;0.00;0.00;0.00;9.29
2015-01-25;03:00:00;0.00;0.00;0.00;8.48
2015-01-25;04:00:00;0.00;0.00;0.00;7.63
2015-01-25;05:00:00;0.00;0.00;0.00;6.74
2015-01-25;06:00:00;13.46;0.00;13.46;7.14
2015-01-25;07:00:00;58.70;0.12;58.58;7.82
2015-01-25;08:00:00;153.78;5.30;148.48;8.47
2015-01-25;09:00:00;279.46;44.20;235.26;9.53
2015-01-25;10:00:00;243.84;34.94;208.90;10.51
2015-01-25;11:00:00;312.52;64.18;248.34;11.40
2015-01-25;12:00:00;361.24;87.96;273.28;12.25
2015-01-25;13:00:00;128.62;4.26;124.36;12.98
2015-01-25;14:00:00;124.88;3.56;121.32;13.71
2015-01-25;15:00:00;112.02;1.38;110.64;14.24
2015-01-25;16:00:00;316.54;64.64;251.90;14.77
2015-01-25;17:00:00;222.34;26.26;196.08;15.30
2015-01-25;18:00:00;131.56;2.50;129.06;16.05
2015-01-25;19:00:00;100.34;0.00;100.34;15.85
2015-01-25;20:00:00;15.92;10.64;5.28;15.77
2015-01-25;21:00:00;0.00;0.00;0.00;15.23
2015-01-25;22:00:00;0.00;0.00;0.00;14.86
2015-01-25;23:00:00;0.00;0.00;0.00;14.66
2015-01-26;00:00:00;0.00;0.00;0.00;14.42
2015-01-26;01:00:00;0.00;0.00;0.00;14.50
2015-01-26;02:00:00;0.00;0.00;0.00;14.55
2015-01-26;03:00:00;0.00;0.00;0.00;14.53
2015-01-26;04:00:00;0.00;0.00;0.00;14.46
2015-01-26;05:00:00;0.00;0.00;0.00;14.36
2015-01-26;06:00:00;12.22;0.00;12.22;14.29
2015-01-26;07:00:00;65.02;0.00;65.02;14.81
2015-01-26;08:00:00;172.26;10.20;162.06;15.31
2015-01-26;09:00:00;314.62;62.04;252.58;16.16
2015-01-26;10:00:00;353.34;84.42;268.92;16.93
2015-01-26;11:00:00;457.50;141.90;315.60;17.60
2015-01-26;12:00:00;532.36;187.84;344.52;18.39
2015-01-26;13:00:00;230.38;35.34;195.04;18.72
2015-01-26;14:00:00;222.88;32.24;190.64;19.05
2015-01-26;15:00:00;198.16;22.98;175.18;18.31
2015-01-26;16:00:00;259.48;43.66;215.82;17.56
2015-01-26;17:00:00;183.70;15.94;167.76;16.81
2015-01-26;18:00:00;109.86;0.08;109.78;15.33
2015-01-26;19:00:00;108.04;0.00;108.04;14.11
2015-01-26;20:00:00;16.12;10.80;5.32;13.03
2015-01-26;21:00:00;0.00;0.00;0.00;12.07
2015-01-26;22:00:00;0.00;0.00;0.00;11.28
2015-01-26;23:00:00;0.00;0.00;0.00;10.66
2015-01-27;00:00:00;0.00;0.00;0.00;10.60
2015-01-27;01:00:00;0.00;0.00;0.00;10.39
2015-01-27;02:00:00;0.00;0.00;0.00;10.15
2015-01-27;03:00:00;0.00;0.00;0.00;10.29
2015-01-27;04:00:00;0.00;0.00;0.00;10.40
2015-01-27;05:00:00;0.00;0.00;0.00;10.46
2015-01-27;06:00:00;12.12;0.00;12.12;10.73
2015-01-27;07:00:00;64.08;0.00;64.08;11.25
2015-01-27;08:00:00;176.92;8.90;168.02;11.76
2015-01-27;09:00:00;329.80;61.52;268.28;12.43
2015-01-27;10:00:00;274.54;44.94;229.60;13.03
2015-01-27;11:00:00;354.48;81.00;273.48;13.54
2015-01-27;12:00:00;411.50;110.04;301.46;13.95
2015-01-27;13:00:00;348.98;81.10;267.88;14.30
2015-01-27;14:00:00;337.60;75.78;261.82;14.64
2015-01-27;15:00:00;298.34;57.58;240.76;14.08
2015-01-27;16:00:00;363.48;83.34;280.14;13.52
2015-01-27;17:00:00;252.66;34.98;217.68;12.96
2015-01-27;18:00:00;146.90;4.38;142.52;11.23
2015-01-27;19:00:00;100.64;0.00;100.64;10.11
2015-01-27;20:00:00;14.26;11.78;2.48;9.10
2015-01-27;21:00:00;0.00;0.00;0.00;8.22
2015-01-27;22:00:00;0.00;0.00;0.00;7.50
2015-01-27;23:00:00;0.00;0.00;0.00;6.95
2015-01-28;00:00:00;0.00;0.00;0.00;7.34
2015-01-28;01:00:00;0.00;0.00;0.00;7.45
2015-01-28;02:00:00;0.00;0.00;0.00;7.52
2015-01-28;03:00:00;0.00;0.00;0.00;7.73
2015-01-28;04:00:00;0.00;0.00;0.00;7.91
2015-01-28;05:00:00;0.00;0.00;0.00;8.04
2015-01-28;06:00:00;10.14;0.00;10.14;9.55
2015-01-28;07:00:00;70.18;0.00;70.18;10.46
2015-01-28;08:00:00;194.66;15.04;179.62;11.34
2015-01-28;09:00:00;363.36;82.46;280.90;12.70
2015-01-28;10:00:00;725.46;650.96;74.50;13.99
2015-01-28;11:00:00;862.88;785.08;77.80;15.18
2015-01-28;12:00:00;952.96;873.68;79.28;16.90
2015-01-28;13:00:00;988.40;908.76;79.64;18.03
2015-01-28;14:00:00;966.86;888.32;78.54;19.16
2015-01-28;15:00:00;890.04;814.02;76.02;18.57
2015-01-28;16:00:00;763.78;691.78;72.00;17.98
2015-01-28;17:00:00;598.28;532.04;66.24;17.38
2015-01-28;18:00:00;407.66;349.60;58.06;15.18
2015-01-28;19:00:00;210.48;165.06;45.42;14.11
2015-01-28;20:00:00;39.34;19.54;19.80;13.15
2015-01-28;21:00:00;0.00;0.00;0.00;11.96
2015-01-28;22:00:00;0.00;0.00;0.00;10.92
2015-01-28;23:00:00;0.00;0.00;0.00;10.06
2015-01-29;00:00:00;0.00;0.00;0.00;7.95
2015-01-29;01:00:00;0.00;0.00;0.00;7.23
2015-01-29;02:00:00;0.00;0.00;0.00;6.47
2015-01-29;03:00:00;0.00;0.00;0.00;6.99
2015-01-29;04:00:00;0.00;0.00;0.00;7.46
2015-01-29;05:00:00;0.00;0.00;0.00;7.89
2015-01-29;06:00:00;8.14;0.00;8.14;8.20
2015-01-29;07:00:00;167.64;128.94;38.70;9.12
2015-01-29;08:00:00;364.42;313.24;51.18;10.02
2015-01-29;09:00:00;559.80;501.58;58.22;11.65
2015-01-29;10:00:00;733.72;671.14;62.58;13.20
2015-01-29;11:00:00;871.32;806.12;65.20;14.66
2015-01-29;12:00:00;961.32;894.88;66.44;17.95
2015-01-29;13:00:00;995.52;928.22;67.30;19.21
2015-01-29;14:00:00;972.64;905.52;67.12;20.47
2015-01-29;15:00:00;894.54;828.70;65.84;19.94
2015-01-29;16:00:00;766.94;703.68;63.26;19.39
2015-01-29;17:00:00;600.34;541.24;59.10;18.85
2015-01-29;18:00:00;408.68;356.02;52.66;16.91
2015-01-29;19:00:00;210.44;168.56;41.88;15.92
2015-01-29;20:00:00;38.10;19.90;18.20;15.04
2015-01-29;21:00:00;0.00;0.00;0.00;13.93
2015-01-29;22:00:00;0.00;0.00;0.00;12.98
2015-01-29;23:00:00;0.00;0.00;0.00;12.20
2015-01-30;00:00:00;0.00;0.00;0.00;11.23
2015-01-30;01:00:00;0.00;0.00;0.00;10.65
2015-01-30;02:00:00;0.00;0.00;0.00;10.05
2015-01-30;03:00:00;0.00;0.00;0.00;9.79
2015-01-30;04:00:00;0.00;0.00;0.00;9.49
2015-01-30;05:00:00;0.00;0.00;0.00;9.15
2015-01-30;06:00:00;0.00;0.00;0.00;8.36
2015-01-30;07:00:00;56.58;0.00;56.58;9.06
2015-01-30;08:00:00;154.20;7.14;147.06;9.73
2015-01-30;09:00:00;283.04;51.32;231.72;11.25
2015-01-30;10:00:00;211.52;27.26;184.26;12.70
2015-01-30;11:00:00;270.32;51.40;218.92;14.06
2015-01-30;12:00:00;311.76;71.04;240.72;15.29
2015-01-30;13:00:00;294.04;63.22;230.82;16.49
2015-01-30;14:00:00;284.72;58.74;225.98;17.70
2015-01-30;15:00:00;252.48;44.12;208.36;18.17
2015-01-30;16:00:00;388.92;105.02;283.90;18.64
2015-01-30;17:00:00;270.40;46.84;223.56;19.11
2015-01-30;18:00:00;157.04;8.12;148.92;18.91
2015-01-30;19:00:00;200.36;156.60;43.76;18.36
2015-01-30;20:00:00;33.80;15.74;18.06;17.93
2015-01-30;21:00:00;0.00;0.00;0.00;17.17
2015-01-30;22:00:00;0.00;0.00;0.00;16.56
2015-01-30;23:00:00;0.00;0.00;0.00;16.12
2015-01-31;00:00:00;0.00;0.00;0.00;16.78
2015-01-31;01:00:00;0.00;0.00;0.00;16.38
2015-01-31;02:00:00;0.00;0.00;0.00;15.94
2015-01-31;03:00:00;0.00;0.00;0.00;15.69
2015-01-31;04:00:00;0.00;0.00;0.00;15.41
2015-01-31;05:00:00;0.00;0.00;0.00;15.08
2015-01-31;06:00:00;6.00;0.00;6.00;14.12
2015-01-31;07:00:00;152.38;112.14;40.24;14.45
2015-01-31;08:00:00;344.52;289.62;54.90;14.75
2015-01-31;09:00:00;537.12;473.32;63.80;15.39
2015-01-31;10:00:00;454.00;136.18;317.82;15.97
2015-01-31;11:00:00;596.04;223.54;372.50;16.44
2015-01-31;12:00:00;698.86;292.60;406.26;16.90
2015-01-31;13:00:00;551.54;201.12;350.42;17.26
2015-01-31;14:00:00;533.26;189.48;343.78;17.62
2015-01-31;15:00:00;468.80;149.80;319.00;17.04
2015-01-31;16:00:00;572.76;204.88;367.88;16.46
2015-01-31;17:00:00;391.46;99.16;292.30;15.88
2015-01-31;18:00:00;221.22;24.34;196.88;15.13
2015-01-31;19:00:00;100.20;0.00;100.20;13.99
2015-01-31;20:00:00;12.30;11.62;0.68;12.97
2015-01-31;21:00:00;0.00;0.00;0.00;11.82
2015-01-31;22:00:00;0.00;0.00;0.00;10.84
2015-01-31;23:00:00;0.00;0.00;0.00;10.02
2015-02-01;00:00:00;0.00;0.00;0.00;9.05
2015-02-01;01:00:00;0.00;0.00;0.00;8.33
2015-02-01;02:00:00;0.00;0.00;0.00;7.59
2015-02-01;03:00:00;0.00;0.00;0.00;7.37
2015-02-01;04:00:00;0.00;0.00;0.00;7.10
2015-02-01;05:00:00;0.00;0.00;0.00;6.80
2015-02-01;06:00:00;4.68;0.00;4.68;7.40
2015-02-01;07:00:00;151.76;111.54;40.22;8.35
2015-02-01;08:00:00;346.94;291.94;55.00;9.28
2015-02-01;09:00:00;542.46;478.74;63.72;10.79
2015-02-01;10:00:00;717.22;647.74;69.48;12.22
2015-02-01;11:00:00;855.64;782.38;73.26;13.56
2015-02-01;12:00:00;946.80;871.34;75.46;15.45
2015-02-01;13:00:00;981.88;904.90;76.98;16.61
2015-02-01;14:00:00;959.38;882.24;77.14;17.76
2015-02-01;15:00:00;881.06;805.24;75.82;17.51
2015-02-01;16:00:00;753.16;680.36;72.80;17.25
2015-02-01;17:00:00;585.86;518.16;67.70;17.00
2015-02-01;18:00:00;393.52;333.90;59.62;15.35
2015-02-01;19:00:00;195.76;149.62;46.14;14.48
2015-02-01;20:00:00;29.22;12.06;17.16;13.74
2015-02-01;21:00:00;0.00;0.00;0.00;12.89
2015-02-01;22:00:00;0.00;0.00;0.00;12.20
2015-02-01;23:00:00;0.00;0.00;0.00;11.68
2015-02-02;00:00:00;0.00;0.00;0.00;10.42
2015-02-02;01:00:00;0.00;0.00;0.00;10.13
2015-02-02;02:00:00;0.00;0.00;0.00;9.81
2015-02-02;03:00:00;0.00;0.00;0.00;9.58
2015-02-02;04:00:00;0.00;0.00;0.00;9.31
2015-02-02;05:00:00;0.00;0.00;0.00;9.00
2015-02-02;06:00:00;3.16;0.00;3.16;9.88
2015-02-02;07:00:00;141.16;98.74;42.42;10.74
2015-02-02;08:00:00;331.48;270.46;61.02;11.58
2015-02-02;09:00:00;523.90;451.06;72.84;13.11
2015-02-02;10:00:00;696.28;615.00;81.28;14.57
2015-02-02;11:00:00;832.78;745.50;87.28;15.94
2015-02-02;12:00:00;922.24;831.02;91.22;17.79
2015-02-02;13:00:00;958.72;866.42;92.30;18.90
2015-02-02;14:00:00;938.02;846.64;91.38;20.02
2015-02-02;15:00:00;861.62;773.18;88.44;20.50
2015-02-02;16:00:00;735.70;652.30;83.40;20.98
2015-02-02;17:00:00;570.48;494.56;75.92;21.45
2015-02-02;18:00:00;380.58;315.38;65.20;19.07
2015-02-02;19:00:00;186.22;137.50;48.72;17.86
2015-02-02;20:00:00;25.88;9.60;16.28;16.76
2015-02-02;21:00:00;0.00;0.00;0.00;15.31
2015-02-02;22:00:00;0.00;0.00;0.00;14.01
2015-02-02;23:00:00;0.00;0.00;0.00;12.89
2015-02-03;00:00:00;0.00;0.00;0.00;10.39
2015-02-03;01:00:00;0.00;0.00;0.00;9.36
2015-02-03;02:00:00;0.00;0.00;0.00;8.30
2015-02-03;03:00:00;0.00;0.00;0.00;7.60
2015-02-03;04:00:00;0.00;0.00;0.00;6.87
2015-02-03;05:00:00;0.00;0.00;0.00;6.10
2015-02-03;06:00:00;1.72;0.00;1.72;8.11
2015-02-03;07:00:00;139.16;97.14;42.02;8.97
2015-02-03;08:00:00;332.14;271.74;60.40;9.81
2015-02-03;09:00:00;527.76;456.20;71.56;11.40
2015-02-03;10:00:00;703.36;624.30;79.06;12.93
2015-02-03;11:00:00;842.90;758.90;84.00;14.35
2015-02-03;12:00:00;935.02;848.12;86.90;17.50
2015-02-03;13:00:00;970.86;883.16;87.70;18.71
2015-02-03;14:00:00;948.98;862.32;86.66;19.92
2015-02-03;15:00:00;871.04;787.24;83.80;19.68
2015-02-03;16:00:00;743.30;664.24;79.06;19.43
2015-02-03;17:00:00;575.98;503.90;72.08;19.18
2015-02-03;18:00:00;383.88;321.78;62.10;16.45
2015-02-03;19:00:00;187.12;140.48;46.64;15.56
2015-02-03;20:00:00;24.48;9.32;15.16;14.79
2015-02-03;21:00:00;0.00;0.00;0.00;13.87
2015-02-03;22:00:00;0.00;0.00;0.00;13.10
2015-02-03;23:00:00;0.00;0.00;0.00;12.50
2015-02-04;00:00:00;0.00;0.00;0.00;11.43
2015-02-04;01:00:00;0.00;0.00;0.00;11.19
2015-02-04;02:00:00;0.00;0.00;0.00;10.92
2015-02-04;03:00:00;0.00;0.00;0.00;10.73
2015-02-04;04:00:00;0.00;0.00;0.00;10.50
2015-02-04;05:00:00;0.00;0.00;0.00;10.22
2015-02-04;06:00:00;0.00;0.00;0.00;11.40
2015-02-04;07:00:00;49.10;1.24;47.86;12.24
2015-02-04;08:00:00;146.94;4.84;142.10;13.05
2015-02-04;09:00:00;279.88;47.42;232.46;14.16
2015-02-04;10:00:00;461.34;137.96;323.38;15.20
2015-02-04;11:00:00;610.22;229.66;380.56;16.14
2015-02-04;12:00:00;718.28;302.72;415.56;17.84
2015-02-04;13:00:00;958.56;879.58;78.98;18.46
2015-02-04;14:00:00;937.00;858.96;78.04;19.08
2015-02-04;15:00:00;859.98;784.40;75.58;18.57
2015-02-04;16:00:00;423.74;120.58;303.16;18.05
2015-02-04;17:00:00;290.10;53.40;236.70;17.54
2015-02-04;18:00:00;164.00;9.12;154.88;16.68
2015-02-04;19:00:00;183.60;140.54;43.06;15.64
2015-02-04;20:00:00;22.30;8.74;13.56;14.71
2015-02-04;21:00:00;0.00;0.00;0.00;13.58
2015-02-04;22:00:00;0.00;0.00;0.00;12.61
2015-02-04;23:00:00;0.00;0.00;0.00;11.82
2015-02-05;00:00:00;0.00;0.00;0.00;12.46
2015-02-05;01:00:00;0.00;0.00;0.00;12.05
2015-02-05;02:00:00;0.00;0.00;0.00;11.61
2015-02-05;03:00:00;0.00;0.00;0.00;11.06
2015-02-05;04:00:00;0.00;0.00;0.00;10.47
2015-02-05;05:00:00;0.00;0.00;0.00;9.84
2015-02-05;06:00:00;0.00;0.00;0.00;8.16
2015-02-05;07:00:00;42.02;2.18;39.84;9.18
2015-02-05;08:00:00;124.98;1.84;123.14;10.18
2015-02-05;09:00:00;235.74;32.78;202.96;11.57
2015-02-05;10:00:00;201.24;23.58;177.66;12.89
2015-02-05;11:00:00;259.70;46.80;212.90;14.12
2015-02-05;12:00:00;301.32;66.20;235.12;14.54
2015-02-05;13:00:00;357.88;94.12;263.76;15.70
2015-02-05;14:00:00;346.74;88.06;258.68;16.87
2015-02-05;15:00:00;306.24;67.38;238.86;16.80
2015-02-05;16:00:00;323.08;72.80;250.28;16.73
2015-02-05;17:00:00;223.94;29.48;194.46;16.66
2015-02-05;18:00:00;128.68;2.76;125.92;16.20
2015-02-05;19:00:00;90.40;0.00;90.40;15.64
2015-02-05;20:00:00;7.68;13.08;0.00;15.20
2015-02-05;21:00:00;0.00;0.00;0.00;14.67
2015-02-05;22:00:00;0.00;0.00;0.00;14.31
2015-02-05;23:00:00;0.00;0.00;0.00;14.12
2015-02-06;00:00:00;0.00;0.00;0.00;14.58
2015-02-06;01:00:00;0.00;0.00;0.00;14.30
2015-02-06;02:00:00;0.00;0.00;0.00;13.98
2015-02-06;03:00:00;0.00;0.00;0.00;13.74
2015-02-06;04:00:00;0.00;0.00;0.00;13.45
2015-02-06;05:00:00;0.00;0.00;0.00;13.12
2015-02-06;06:00:00;0.00;0.00;0.00;13.72
2015-02-06;07:00:00;48.10;1.44;46.66;14.14
2015-02-06;08:00:00;149.88;5.40;144.48;14.53
2015-02-06;09:00:00;289.88;51.58;238.30;15.25
2015-02-06;10:00:00;393.40;103.46;289.94;15.88
2015-02-06;11:00:00;520.44;176.76;343.68;16.43
2015-02-06;12:00:00;613.00;235.74;377.26;17.39
2015-02-06;13:00:00;916.54;440.00;476.54;17.88
2015-02-06;14:00:00;883.42;415.50;467.92;18.36
2015-02-06;15:00:00;768.64;332.72;435.92;17.77
2015-02-06;16:00:00;737.42;664.66;72.76;17.18
2015-02-06;17:00:00;569.86;502.90;66.96;16.58
2015-02-06;18:00:00;377.12;318.82;58.30;15.34
2015-02-06;19:00:00;179.32;135.14;44.18;14.21
2015-02-06;20:00:00;17.58;5.18;12.40;13.21
2015-02-06;21:00:00;0.00;0.00;0.00;11.96
2015-02-06;22:00:00;0.00;0.00;0.00;10.89
2015-02-06;23:00:00;0.00;0.00;0.00;9.98
2015-02-07;00:00:00;0.00;0.00;0.00;8.17
2015-02-07;01:00:00;0.00;0.00;0.00;7.83
2015-02-07;02:00:00;0.00;0.00;0.00;7.46
2015-02-07;03:00:00;0.00;0.00;0.00;7.00
2015-02-07;04:00:00;0.00;0.00;0.00;6.50
2015-02-07;05:00:00;0.00;0.00;0.00;5.97
2015-02-07;06:00:00;0.00;0.00;0.00;7.11
2015-02-07;07:00:00;56.18;0.44;55.74;7.90
2015-02-07;08:00:00;182.98;12.16;170.82;8.68
2015-02-07;09:00:00;361.84;82.16;279.68;10.10
2015-02-07;10:00:00;485.52;152.06;333.46;11.45
2015-02-07;11:00:00;646.18;253.44;392.74;12.71
2015-02-07;12:00:00;763.04;334.14;428.90;14.36
2015-02-07;13:00:00;955.88;878.54;77.34;15.41
2015-02-07;14:00:00;934.48;857.36;77.12;16.46
2015-02-07;15:00:00;857.10;781.72;75.38;16.32
2015-02-07;16:00:00;583.24;208.96;374.28;16.17
2015-02-07;17:00:00;391.42;97.40;294.02;16.02
2015-02-07;18:00:00;213.64;21.10;192.54;15.53
2015-02-07;19:00:00;173.80;129.94;43.86;14.98
2015-02-07;20:00:00;15.04;3.82;11.22;14.56
2015-02-07;21:00:00;0.00;0.00;0.00;14.08
2015-02-07;22:00:00;0.00;0.00;0.00;13.77
2015-02-07;23:00:00;0.00;0.00;0.00;13.64
2015-02-08;00:00:00;0.00;0.00;0.00;14.40
2015-02-08;01:00:00;0.00;0.00;0.00;14.39
2015-02-08;02:00:00;0.00;0.00;0.00;14.35
2015-02-08;03:00:00;0.00;0.00;0.00;14.27
2015-02-08;04:00:00;0.00;0.00;0.00;14.14
2015-02-08;05:00:00;0.00;0.00;0.00;13.98
2015-02-08;06:00:00;0.00;0.00;0.00;13.62
2015-02-08;07:00:00;40.48;3.06;37.42;14.06
2015-02-08;08:00:00;130.84;1.92;128.92;14.48
2015-02-08;09:00:00;255.22;36.92;218.30;15.12
2015-02-08;10:00:00;111.62;1.18;110.44;15.69
2015-02-08;11:00:00;142.38;7.08;135.30;16.16
2015-02-08;12:00:00;164.10;12.72;151.38;16.44
2015-02-08;13:00:00;146.96;8.54;138.42;16.94
2015-02-08;14:00:00;142.56;7.44;135.12;17.43
2015-02-08;15:00:00;127.00;4.02;122.98;16.59
2015-02-08;16:00:00;279.42;50.34;229.08;15.75
2015-02-08;17:00:00;192.42;17.62;174.80;14.90
2015-02-08;18:00:00;109.08;0.00;109.08;13.66
2015-02-08;19:00:00;165.88;119.72;46.16;12.41
2015-02-08;20:00:00;12.38;2.02;10.36;11.28
2015-02-08;21:00:00;0.00;0.00;0.00;10.17
2015-02-08;22:00:00;0.00;0.00;0.00;9.23
2015-02-08;23:00:00;0.00;0.00;0.00;8.45
2015-02-09;00:00:00;0.00;0.00;0.00;7.40
2015-02-09;01:00:00;0.00;0.00;0.00;7.19
2015-02-09;02:00:00;0.00;0.00;0.00;6.94
2015-02-09;03:00:00;0.00;0.00;0.00;6.80
2015-02-09;04:00:00;0.00;0.00;0.00;6.62
2015-02-09;05:00:00;0.00;0.00;0.00;6.40
2015-02-09;06:00:00;0.00;0.00;0.00;7.95
2015-02-09;07:00:00;113.12;73.68;39.44;8.81
2015-02-09;08:00:00;302.44;242.74;59.70;9.65
2015-02-09;09:00:00;496.76;425.06;71.70;10.91
2015-02-09;10:00:00;300.86;57.04;243.82;12.09
2015-02-09;11:00:00;397.50;104.48;293.02;13.18
2015-02-09;12:00:00;467.54;143.42;324.12;14.30
2015-02-09;13:00:00;378.12;97.94;280.18;15.37
2015-02-09;14:00:00;365.08;91.14;273.94;16.44
2015-02-09;15:00:00;320.12;68.76;251.36;15.93
2015-02-09;16:00:00;358.28;83.06;275.22;15.42
2015-02-09;17:00:00;242.78;32.48;210.30;14.91
2015-02-09;18:00:00;134.22;2.52;131.70;13.29
2015-02-09;19:00:00;77.88;0.00;77.88;12.36
2015-02-09;20:00:00;3.86;14.48;0.00;11.55
2015-02-09;21:00:00;0.00;0.00;0.00;11.03
2015-02-09;22:00:00;0.00;0.00;0.00;10.68
2015-02-09;23:00:00;0.00;0.00;0.00;10.49
2015-02-10;00:00:00;0.00;0.00;0.00;11.23
2015-02-10;01:00:00;0.00;0.00;0.00;11.15
